,reviewText,reviewDate,reviewStar,reviewCity,reviewWebsite
273,It's amazing in its price range and of course the interior is best and amazing features enjoyed driving this beauty but all cars can't be so perfect its suspension should be more strong.,"Jul 29, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/great-car-suspension-and-style-75028.htm
274,"Hector is one best car in this world. The technology and system of this car are really very good and useful and as it said in the advertisements, its Human Car in this modern era. Look wise too it stands apart and my favorite is its electric sunroof which opens with the human voice. ","Aug 01, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-best-car-75584.htm
275,"This is the best car in this affordable price range. The build quality is nice. The pick up is amazing. The safety features are marvellous.
 ","Jul 31, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-worthy-car-75371.htm
276,"Best SUV, good boot space with internet connectivity. Thanks MG for introducing such a wonderful piece of your creation.","Aug 02, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-suv-75776.htm
277,The best feature of this car is- 1- voice control 2- Big touch screen  3- Alloy Wheels,"Jul 31, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-in-this-price-range-75480.htm
278,Good features but not good exteriors. It should be a bit of good quality,"Jul 29, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/nice-car-but-need-improvements-75029.htm
279,"Lo price but excellent SUV. Everyone needs an SUV who loves the car. MG Hector a Small SUV but it's 2.0 bs-6 diesel engine gives more power. It's Platform and interior design are so good and the sunroof of MG Hector, the outer design is excellent. The middle class who needs an SUV MG Hector comes to fulfill these dreams.","Jul 26, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/i-love-this-car-74485.htm
280,"Supercar, very powerfull, nice look, and great performance.","Jul 28, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/fantastik-look-74785.htm
281,"Good design, upmarket SUV, intelligent features, Net savvy, impressive looks, dynamic and extraordinary Machine.","Jul 28, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/overall-great-74779.htm
282,This car is more comfortable. It is a gorgeous model of Morris garage... Ground clearance is not as high as Fortuner.,"Jul 28, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/morris-garrage-74774.htm
283,I like the design and headlamps of MG Hector and it enhances its looks.,"Jul 27, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-perfect-suv-for-family-74586.htm
284,Perfect car to give tough competition to Tata Harrier and jeep compass. The car is fully loaded with features.,"Jul 25, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/overall-package-74175.htm
285,This is a superb car. The features are excellent. Overall a good car in the segment. ,"Jul 26, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/the-best-car-74384.htm
286,The looks are very good. The features are impressive. The handling is nice. The features are amazing. ,"Jul 26, 2019",3,NA,https://www.cardekho.com/user-review/mg-hector/a-good-car-74376.htm
287,Nice car and comfortable space Power and interior are so good.,"Jul 29, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-the-new-life-74974.htm
288,"It is the perfect family car in India under 20 lakhs, it comes with really great exterior and interior.","Jul 26, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/perfect-family-car-74354.htm
289,"MG Hector: Battery issue, small wheelbase as per car size, panoramic roof heats rear passenger seating too early. Touch screen not very responsive. The company's customer care not responsive regarding problems shared. Overall interested in selling numbers. New car delivered with scratches, driving foot Matt to pin broken, noisy roof opening & shaking rearview mirror. Complaint sent to the company via mail but nothing responded from dealer ends regarding the same. ","Jul 24, 2019",2,NA,https://www.cardekho.com/user-review/mg-hector/worst-car-74136.htm
290,Middle seats seem not as comfortable as not getting support to thighs and maybe a painful journey for a long drive.,"Jul 25, 2019",2,NA,https://www.cardekho.com/user-review/mg-hector/middle-seat-disappointing-74165.htm
291,"Looking so stylish and a new generation SUV car today. and finally, I never have seen this car before.","Jul 24, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/stylish-car-74079.htm
292,I love the design of this car. This is the best SUV under this price range. I am in love with the features this car has.,"Jul 24, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-is-a-dope-74031.htm
293,Superb car with all new features. A pure mixture of art and power with an affordable price will make a huge change in the car industry.,"Jul 23, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/car-performance-73824.htm
294,MG Hector is an amazing car. The looks are very nice. I like this car. ,"Jul 22, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/an-amazing-car-73557.htm
295,I would definitely buy MG Hector and I have ordered too. The first internet car and the specially the sun roof. The best SUV right now in the market.,"Jul 23, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/its-not-a-human-thing-73791.htm
296,"It has excellent build, splendid features and best in class boot space and amenities make it the perfect in this range!","Jul 23, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/better-than-anything-youve-ever-experienced-73897.htm
297,MG Hector is a very beautiful car especially the internet facility is really very good.,"Jul 23, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-73790.htm
298,"MG Hector does not give you mileage, the problem of battery discharge is there, voice command is not good, and also rear AC gives you very poor cooling.","Jul 23, 2019",2,NA,https://www.cardekho.com/user-review/mg-hector/bad-experience-73783.htm
299,"MG Hector is one of the best SUVs in this segment. MG has basically competition with harrier and compass. I had driven this SUV so I am sharing my experience. Pros: 1. SUV has a good pickup. 2. Smooth drive.  Cons:1. Issue with the voice command. Either the voice command did not respond or it will listen to your personal talk too. 2. Display touch: Touch is not that much responding as expected. one can say that Touch is the same as in Chinese mobile. 3. cooling issue: Rear seat passenger is going to face this issue in Hot weather. Rear vent cooling is not as per the expectations. Due to the sunroof, rear seats have a much higher temperature. 4. The biggest issue which the one will face is the battery issue. Even MG knows that its battery is not that much perfect that's why MG is giving a 1-year warranty on the battery.","Jul 22, 2019",3,NA,https://www.cardekho.com/user-review/mg-hector/battery-issue-will-be-the-biggest-issue-73530.htm
300,Good SUV & value for money. MG is a good brand. Excellent SUV in the market.,"Jul 19, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/excellent-car-in-india-73026.htm
301,It's a very nice car in this price and this is India's first internet car.,"Jul 22, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/very-nice-car-73553.htm
302,Had been following this car since MGs entry in India. Got it booked way in advance and got the 1st Delivery of Petrol DCT SHARP last week. Car is top-loaded with Amazing Features which are all first in the segment. Right now getting a mileage of around 12 which is decent enough for Petrol Car of this size. Have actually noticed people on the road looking out of their Mercedes and Audis because of a Fresh and Beautifully Designed Machine on road after a long time in this Segment.,"Jul 18, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-72882.htm
303,The MG Hector is the fulfilled Indian conditions. It's come on New features & its Unic. These made it Unic from other SUV in the Segment.,"Jul 18, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-in-segment-72809.htm
304,MG Hector is a very good car in the segment with more features and comfort. Fuel efficiency is also good in the same segment whether compared to tata harrier or jeep compass.,"Jul 17, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-72634.htm
305,MG Hector is a futuristic car with a combination of technology and engineering. I can definitely recommend buyers to go for the fascinating SUV. Most importantly the price tag is very wonderful.,"Jul 22, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/futuristic-suv-73525.htm
306,MG Hector is a fantastic car in the segment with nice colors and great features. It comes at good prices.,"Jul 19, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-in-the-segment-73058.htm
307,"It is the best car in India, you will get the best features in this car and especially the sensors as they are awesome.","Jul 19, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/the-best-car-72885.htm
308,It is the best and wonderful car especially the voice commands.,"Jul 18, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/best-car-72800.htm
309,"We are waiting for delivery, that car is my favorite choice with family, I'm getting feedback from viewers from good, while compared with other SUV cars much better than others ... So, we choose and love MG Hector.","Jul 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/look-is-smart-72246.htm
310,"MG Hector is a nice car. MG Hector have all the features especially the voice commands are pretty good but the only thing, I personally didn't like is the power and the acceleration. In terms of power it seems nice on the paper but for the price point Harrier is quite nice.","Jul 17, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-72580.htm
311,"MG Hector is the best car in India, It is the first internet connection car with SIM. It looks very good. The size, shape, and overview of the back and front are awesome. It has good leg-space, The price of this is also very good and for family, it is the best in the world.","Jul 16, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-72522.htm
312,"In India recently the new company had launched that is MG ( Morris garages ) & this company had also launched a new model which is the all-new MG hector, this car is the best SUV for India, Because this car gets more luxury features at less price & that's the advantage for customers, MG hector is the best rival for Hyundai creta, & I think the MG hector is best than the creta because MG hector is more stylish than the creta, & the main thing the customer see in a car is the mileage, & MG hector has the mileage of 15 KMPL in city & 17 KMPL on highway, so this wonderful thing in this car, & this car price starts from 12.18 lakhs, I wanna say thanks to the MG company for manufacturing this type of best SUV in less price.","Jul 16, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-72498.htm
313,Awesome car bast of bast good car insurance quotes and insurance quotes for your auto car insurance companies and insurance coverage online automobile insurance companies you will find more information.,"Jul 16, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/good-morning-to-me-and-72440.htm
314,"I like the car design it features, it's awesome to see the front profile the dashing looks. the surrounding light system, it awesome to the led light, and there is no word for the infotainment system I will give 10 out of 10, It really wonderful. I wish to have this kind of car.","Jul 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/the-experience-and-exclusive-of-mg-hector-72234.htm
315,"I am planning to buy MG Hector diesel sharp variant. I think it is the best car in its segment with tons of features. It's slighting position looks superb with all LEDs. The panoramic sunroof looks good. I have dropped my idea to my Ford Endeavor. White color looks wow. The rear seat is adjustable with the different seating position. The ground clearance is ok. The engine with 2.0,  it produces 170 bhp. The decent turning radius of 5.2.boot space is 589 liter. Six airbags and 17 inches tyres and a Stepney with 17-inch tyre. Three spokes steering with height and reach adjustable. Rain-sensing viper's. Pressure and temperature monitoring system. Accua weather app and gaana app and many more.","Jul 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-72311.htm
316,MG Hector is the best car in its segment. I think MG Hector has all the features that a simple car need.,"Jul 16, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-72531.htm
317,Superb car with connectivity. It is an amazing car with excellent features.,"Jul 15, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/amazing-car-72427.htm
318,"MG Hector comes with great features. It is really an awesome car, you will end up buying MG Hector.","Jul 14, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/awesome-car-72337.htm
319,"MG Hector is a huge hit in India. Booking numbers are over 15,000 units in about 15 days post launch. Waiting period in most cities has touched 7 months, and increasing. With production of Hector limited to just 2,000 units a month, it is going to be a long wait for most buyers. The good news is that deliveries have started, and are in full swing Just like the Hector, there is another SUV which is all set for India launch, that has managed to garner a similar kind of buzz; and that is the Kia Seltos. With all the details about Kia Seltos now available, it is time to take a look at both MG Hector and Kia Seltos specs on paper. MG Hector and Kia Seltos are both equipped with connected car technologies, come in with an array for first in segment features and brim over with driver and passenger conveniences and comforts. They are both well equipped in terms of safety and both receive powerful engine lineup. The MG Hector is officially launched in India whereas the Kia Seltos is slated for launch on 22nd August 2019. Despite their similarities, there are some vital differences which are detailed below; Exterior Design and Features ? MG Hector is offered in four trims ? Style, Super, Smart and Sharp and color schemes of Candy White, Aurora Silver, Glaze Red, Starry Black and Burgundy Red. It boasts of a tall stance and commanding road presence. It is fitted with a large front grille with extensive use of chrome in its makeup, all LED lamps at the front and rear and side indicators along with silver finished skid plates, 17? dual tone alloy wheels and squared wheel arches. The silver finished roof rails and large panoramic sunroof enhance its sporty appeal along with chrome elements at the rear and a chrome bar that is positioned above the license plate. Dimensions ? MG Hector boasts of larger dimensions as compared to the Kia Seltos even though both are compact SUVs. The Hector stands 4,655mm in length, 1,835mm in width and 1,760mm in height. It gets a wheelbase of 2,750mm. On the other hand, the Kia Seltos stands distinctively shorter in length at 4,315mm while width is at 1,800mm, height at 1,620mm and wheelbase at 2,610mm. These dimensions could mean that the cabin of the Seltos would be a bit cramped as compared to that seen on the Hector while boot space will also be more spacious in the Hector as compared to that of the Seltos. Interior Features, Safety and Technology ? Interiors of the MG Hector boast of a neat design. The seats are comfortable and well bolstered with contouring for better passenger comforts and done up in soft touch upholstery in contrasting leather. The 10.4? full HD touchscreen sees fewer buttons. There are piano black inserts seen on the central console with grey accents on the dashboard enhancing its premium appeal. Where safety is concerned, compliance to new safety norms bring in electronic stability program, hill assist, cruise control, powered seats and 360 degree camera, rear parking sensors, 6 airbags, ABS and EBD as standard. MG Hector is the first connected compact SUV to launch in India. It woos tech savvy buyers in India with its array of advanced in-car technologies for which the company has linked up with global tech partners such as like Microsoft, Adobe, SAP, Cisco, Nuance, Gaana, TomTom and Unlimit. This car also receives Internet Protocol version 6, making it 5G ready and the e-SIM is provided by Airtel and MG Motors offering internet connectivity for the complete warranty period. Kia Seltos also commands well designed interiors with comfortable seating, an 8 speaker sound system from Bose, a first in segment 10.25? touchscreen infotainment system and a 7? color TFT unit for the instrument console. There is a bounty of safety features offered on the Kia Seltos. These include ABS, EBD, ECS, 6 airbags, traction control, stability management, hill start assist, brake assist, front and rear parking cameras and a 360 degree camera for all round visibility. The occupant cell has been designed for maximum protection in the event of a crash with high steel and deformation zones to absorb impact. Kia calls its connected technology as UVO which can be accessed via a smartphone. It offers a total of 37 connectivity features with roadside assistance and SOS to alert a call center in the event of an emergency. Price ? MG Hector is priced between Rs.12.18 lakhs and Rs.16.88 lakhs. Kia has not yet disclosed pricing of the upcoming Seltos which could be offered in a much lower price bracket starting from as low as Rs.11 lakhs going up to Rs.16 lakhs for the top end variant.","Jul 12, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/all-about-mg-hector-72013.htm
320,The only thing disapointing is wheel size. It could be a bit big according to the body size. Performence is good but not that much while compare to same segment. Connectivity gives you a luxury feel in a small budget.,"Jul 13, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/luxury-for-middleclass-72159.htm
321,MG Hector is a perfect car lavish and comfortable and decent looks and luxury features.,"Jul 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/luxury-car-72164.htm
322,"I think this car is better than Toyota Fortuner and there are many features which make it different to other cars and Fortuner also and this is first internet car in India, so I if someone asked me to buy a car. I will recommend this one car MG hector and if we talk about the price of this car so it's good being an internet car.","Jul 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-mt-72163.htm
323,"Value for money, good feel which gives inside the car, we feel the luxury needs in the car.","Jul 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/affordable-priced-car-72110.htm
324,"I test drove a smart petrol automatic transmission, it was wonderful to experience. I booked the same in May 19 Pre-bookings.","Jul 12, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/full-value-of-money-71948.htm
325,This car was amazing and this is the feature car in our country. it's really a human thing,"Jul 12, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/great-car-71945.htm
326,"Awesome looking stylish, my dream car, there is none in the competition in this price range. Great work MG.","Jul 12, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/fabulous-work-by-mg-71944.htm
327,MG Hector is a nice and comfortable car. With nice gearbox as well.,"Jul 13, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-comfort-72160.htm
328,"Outstanding SUV ever in this range, going to boom the market. It's really having outstanding and advanced features and also has a great safety. It is completely comfortable from each and every angle.","Jul 12, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/outstanding-suv-71877.htm
329,"Wonderful car and looking very nice I am very impressed this car system and looks. This is a really wonderful car, the driving experience is wonderful & mileage is very good. I like this car, I am very happy to choose this car, amazing look easy to drive, and 100% safe.","Jul 11, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/my-experience-71812.htm
330,"MG Hector is a great car and best in features out there in the segment, and the advantage is that the prices are also outstanding and in features, I can't say because better have this car into your garage.","Jul 10, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/love-the-quality-of-this-product-71717.htm
331,"Realistic car, I just can't express my love about this MG Hector. It is fantastic, it is amazing, and the main thing it is value for money. I just loved it and its turbo engine gives a kick.","Jul 11, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-the-new-human-bond-71740.htm
332,This car is a very nice feature also the looking of this SUV is fantastic just like the luxury car I impress from this car because their features are the most innovatory.,"Jul 08, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/good-car-71384.htm
333,MG HECTOR is an awesome car because of its looks and features. Voice control is an add on in this car. It also has a panoramic sunroof. I love this car.,"Jul 11, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/great-car-71819.htm
334,"It's not just a car, it is a full tank of features, performance, and quality.","Jul 11, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/i-love-this-mg-hector-71797.htm
335,MG Hector is a modern car with GB AI technology. Must buy this car.,"Jul 10, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/super-car-71671.htm
336,      MG Hector is very beautiful and nice color. MG Hector looks like a racing car.    ,"Jul 10, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-beautiful-car-71658.htm
337,"MG Hector is very strong and has a stylish look with a smooth drive. Therefore, MG hector is the best car in the world.","Jul 09, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/super-car-71572.htm
338,MG Hector is the best car I have ever seen. It is available in a very affordable price range.,"Jul 09, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-71568.htm
339,"MG Hector is an amazing car with all the right features at an unbelievable price. The car makes an impact in the first glance and the interiors do the rest. Did a test drive of the petrol DCT as not interested in manual versions and the engine was on song. you can't tell it a 1.5-liter motor as the delivery is very smooth. I am driving a CRV auto and this guy puts it to shame. Did visit KIA to look at the Seltos and it sure is another winner but through sheer size and the panoramic sunroof, Hector leaves it behind.","Jul 08, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/hector-great-car-at-the-right-price-71303.htm
340,MG Hector is the best car also getting all the attractive features in this car in this budget range.,"Jul 08, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/good-car-71322.htm
341,"Seems to be right on Informant System, MG Hector has excellent features and design in this price range.","Jul 08, 2019",3,NA,https://www.cardekho.com/user-review/mg-hector/best-car-71320.htm
342,"MG Hector has a very powerful engine. Also, the looks and interior are great. There is no complain about Hector. It is a real SUV. Firstly I liked Creta but Hyundai is taking lots of money but not giving keyless entry, push-button start/stop feature but when MG hector will come to the market. It will push-back the market of Creta.","Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-71124.htm
343,It's so Beautiful looking The car is very nice Number one looking. I'm interested in MG Hector mini-SUV.,"Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mini-suv-hector-70956.htm
344,Good car beat in segment its hybrid version is very classy in the ride but diesel is also good.,"Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-in-segiment-70953.htm
345,Best car ever this car is so much comfortable and looking is superb.,"Jul 07, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/super-best-car-70951.htm
346,Best car in the price range. Best intelligent SUV. With all-new modern features. Ai,"Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-70935.htm
347,MG Hector is the best car ever. India's new vehicle with great functions. This is really excellent features upgraded SUV. Feels like nothing is better than this.,"Jul 08, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/feel-the-technology-drive-on-your-voice-command-71306.htm
348,"MG Hector is a nice car better than all other cars because the car is very strong with a stylish look with smooth drive therefore, MG hector is best in the world.","Jul 08, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-car-71272.htm
349,"As of now the looks and features are awesome, waiting to experience the josh soon, the waiting period for this car is too long, if the colour option would've been more costumers will be happier, I feel it's a revolution in the Indian car industry giving so much importance for safety even in the base model with an affordable price.","Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-revolution-in-indian-car-industry-70903.htm
350,Best car in range 150000 to 230000 lakhs too premium car too good I like car features to sensory too good and too good ABS and sensor.,"Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/hector-review-70934.htm
351,Very nice car I have seen ever its a car which has new features at an affordable budget.,"Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/features-are-the-best-70933.htm
352,"I love it, hopefully, it will get AWD soon and 7 seaters! And it will eat the SUV market. Just expand service centres and showroom ASAP that's all.","Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/best-of-all-suv-70925.htm
353,Amazing experience when I drive smart DCT petrol. It's very aggressive pricing for the best product among all rivels.,"Jul 07, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-is-the-best-70817.htm
354,Awesome space and comfort are top-end And the feature is the coolest.,"Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/this-is-awasome-and-the-feature-is-the-mind-blowing-70804.htm
355,"I like this car, because of its style and outstanding features.","Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/it-is-the-best-70786.htm
356,"Awesome car ever... I loved its features, voice control all of the things... It's the most popular car all over the world.","Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/awesome-car-70728.htm
357,Excellent interiors and smooth driving! It has amazing features which I never experienced! Worth of money.,"Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-the-india-hawk-70727.htm
358,Too good car and good fiction & feature this is a future car.,"Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/good-car-ever-70735.htm
359,This car is a very nice and beautiful car I like this car very much The most beautiful thing is voice control in this car this the plus point for MG HECTOR.,"Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hectorthe-smart-car-70702.htm
360,Amazing car with amazing features. Feel luxury and spacious Catch eye of everyone when passes through.,"Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/powerfull-and-luxury-70700.htm
361,"MG Hector is a perfect car at the low budget range. Also, getting all new attractive features in this car.","Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-perfect-suv-70698.htm
362,"Smart car, well maintained with an awesome mileage and cabin space with different colors and variants. It has internet inside and voice-control. A 5 seater SUV with cruise control, fog lamps, alloy wheels, ABS and airbags for a safe and comfortable drive. The future is ahead with MG.","Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-70683.htm
363,MG Hector looks like a beast. In suv segment this one has an lot of features in an affordable price. Improve some more dealership in many other cities to spread the wings of hector.,"Jul 06, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/georgeous-one-70679.htm
364,MG Hector is a good car in this budget range with all the best features in this car.,"Jul 05, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/good-car-70579.htm
365,Voice optimization has been shown in this car. MG Hector is a next-generation car.,"Jul 05, 2019",3,NA,https://www.cardekho.com/user-review/mg-hector/review-of-mg-hector-70554.htm
366,MG has made a fabulous SUV. Most spacious SUV in the class. Intelligent Internet is inside this car.,"Jul 06, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/best-in-class-and-first-in-class-features-70694.htm
367,"MG Hector is an awesome looking car, the best in performance.","Jul 05, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/grea8-looking-70559.htm
368,MG Hector has a superb look and fantastic features in this price range.,"Jul 05, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/excellent-car-in-this-budget-70500.htm
369,"The name Hector comes from Greek mythology. And MG Motor believes that its new SUV is that hero to win it much acclaim in India. Much has been said about the MG Hector already but now, we finally got to drive it in the lovely locales of hills and tea gardens in and around Coimbatore. It will be going up against rivals such as the Tata Harrier, Jeep Compass and Hyundai Tuscon. With the SUV market flourishing, it was smart thinking from MG to have an SUV as its first launch for India. And it is connected too.","Jul 04, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-review-70337.htm
370,"Superb and fabulous MG get success in India and I wish it will be nice in future too. But please don't launch your older model in India which already existed in another country because Indian people always want to new, so new models are always acceptable by our country. and you will definitely get more satisfaction from our country, I hope you like it.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/out-of-our-expectations-no-need-to-tell-you-anyth-70351.htm
371,The best car and the features are awesome. I like the car and Rs. 18 lacs model is good.,"Jul 05, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-70473.htm
372,Best car with great technology and superb performance which will boost the market.,"Jul 05, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/will-rock-the-market-70383.htm
373,"It is a nice car, I loved it. This car is luxurious.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/lovely-and-simple-70371.htm
374,"MG Hector gives the feeling of the luxurious car in this range, boot space and well-maintained cabin space and excellent mileage.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/good-car-70326.htm
375,"Nice car I have ever seen in India. MG has a voice controller, internet, sunroof and a large amount of boot space.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-the-life-of-humans-70321.htm
376,MG Hector is a very nice car. It is also known as Internet car.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-70343.htm
377,Nice car and interiors are made up of good quality.,"Jul 05, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/car-review-70467.htm
378,This car is like a luxury and it looks like best SUV with premium looks.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/upcoming-beast-70363.htm
379,"What makes the MG Hector a winner is its fantastic introductory price which ranges from Rs 12.18 lakh to Rs 16.88 lakh (ex-showroom, pan-India). MG has clearly put its money where its mouth is by giving a very appealing SUV that offers the maximum bang for your buck.","Jul 04, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/should-i-buy-one-70313.htm
380,This is the best feature car in this segment but giving four-star ratings because the workshop is a big issue as this is a new company.,"Jul 04, 2019",4,NA,https://www.cardekho.com/user-review/mg-hector/best-in-class-70308.htm
381,"The pricing of MG Hector is really aggressive and features like internet and 10.5"" infotainment and auto AC from your remote is awesome. The only concern for new buyers is the cost of service and fuel efficiency.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/price-is-high-70297.htm
382,"It's Really High tech car in the lower segment...If this type of cars coming in the market then BMW, Audi is not having a good future for up to 35 lakhs price.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/maney-value-70268.htm
383,Great car. It is the best ever SUV I have had.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/beast-of-the-segment-70241.htm
384,MG Hector is an imposing car in this budget range. I am getting all the excellent features in this car.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/an-awesome-car-70236.htm
385,"Nice, after so many years Morris Garages(MG) came in the market.","Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/mg-hector-70231.htm
386,It has very good new features like voice recognization system it is a new generation car with the 10.3-inch infotainment which can control all the things of car.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/its-a-human-thing-70225.htm
387,I liked the interiors and the panoramic sun-roof and the headlights.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/highlights-about-the-car-70242.htm
388,This is a superb car. The performance is excellent. The looks are great. ,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/a-superb-car-70255.htm
389,It is a very good car and it has an inbuilt internet and awesome car. I love it.,"Jul 04, 2019",5,NA,https://www.cardekho.com/user-review/mg-hector/i-like-this-car-70215.htm
